Date,Open,High,Low,Close,Volume USD
2019-01-05 01-PM,3839.97,3839.97,3825,3828.48,533124.45
2019-01-05 12-PM,3835.47,3845,3835.47,3839.97,216205.81
2019-01-05 11-AM,3827.14,3848.71,3826.13,3835.47,504605.55
2019-01-05 10-AM,3830.43,3830.92,3813.79,3827.14,478468.73
2019-01-05 09-AM,3830.83,3834.25,3825.16,3830.43,217245.57
2019-01-05 08-AM,3822.84,3836.03,3822.84,3830.83,201253.22
2019-01-05 07-AM,3832,3835,3820.66,3822.84,427844.87
2019-01-05 06-AM,3859.75,3859.75,3827.41,3832,1051425.91
2019-01-05 05-AM,3845.01,3861.36,3845,3859.75,937842
2019-01-05 04-AM,3844.41,3850,3842,3845.01,710144.39
2019-01-05 03-AM,3842.98,3848.01,3835.55,3844.41,629662.82
2019-01-05 02-AM,3840.66,3850,3837,3842.98,1075052.47
2019-01-05 01-AM,3848,3869.36,3830.12,3840.66,1498431.89
2019-01-05 12-AM,3820.25,3874.12,3820.25,3848,1846441.68
2019-01-04 11-PM,3826.57,3832.47,3820,3820.25,753498.31
2019-01-04 10-PM,3834.2,3844,3816.87,3826.57,1418573.55
2019-01-04 09-PM,3786.29,3849,3784.36,3834.2,3494155.07
2019-01-04 08-PM,3761,3810,3756.4,3786.29,5049624.02
2019-01-04 07-PM,3755.07,3765.8,3755.01,3761,930943.64
2019-01-04 06-PM,3770.82,3770.82,3755,3755.07,1291837.32
2019-01-04 05-PM,3770,3772.57,3763,3770.82,913391.03
2019-01-04 04-PM,3750.81,3774.26,3745,3770,1656406.38
2019-01-04 03-PM,3748,3752.9,3740,3750.81,1233426.03
2019-01-04 02-PM,3777.39,3783,3730,3748,2175000.12
2019-01-04 01-PM,3783.33,3785,3774.29,3777.39,576840.18
2019-01-04 12-PM,3778.77,3792.78,3755.94,3783.33,1380365.96
2019-01-04 11-AM,3796.79,3802.08,3778.26,3778.77,653627.74
2019-01-04 10-AM,3780.74,3796.79,3778.77,3796.79,502014.3
2019-01-04 09-AM,3793.46,3795.66,3776,3780.74,526933.97
2019-01-04 08-AM,3806.88,3816.5,3790.01,3793.46,1001864.37
2019-01-04 07-AM,3801.01,3819.73,3801,3806.88,1406043.31
2019-01-04 06-AM,3795.89,3813.16,3795.67,3801.01,1336447.14
2019-01-04 05-AM,3794.84,3799.99,3786.68,3795.89,703213.62
2019-01-04 04-AM,3800.08,3819.55,3782.58,3794.84,1637032.12
2019-01-04 03-AM,3779.13,3805,3774.49,3800.08,1309005.4
2019-01-04 02-AM,3782.87,3782.87,3773.61,3779.13,663526.71
2019-01-04 01-AM,3765.01,3790,3765,3782.87,1125878.93
2019-01-04 12-AM,3787.57,3788.81,3752.98,3765.01,2143894.77
2019-01-03 11-PM,3796.46,3796.46,3780.71,3787.57,1111915.15
2019-01-03 10-PM,3794.55,3797.84,3780.48,3796.46,1177478.38
2019-01-03 09-PM,3798.99,3801.27,3790.17,3794.55,982841.28
2019-01-03 08-PM,3779.99,3801.56,3779.99,3798.99,1216344.37
2019-01-03 07-PM,3780,3787.27,3771.01,3779.99,1498765.26
2019-01-03 06-PM,3779.61,3783.2,3767,3780,1553175.58
2019-01-03 05-PM,3771.23,3788.12,3763.08,3779.61,1670675.01
2019-01-03 04-PM,3839.38,3840.54,3758.07,3771.23,5143066.76
2019-01-03 03-PM,3836.87,3845,3826,3839.38,1276472.08
2019-01-03 02-PM,3847.6,3847.6,3832,3836.87,1145356.21
2019-01-03 01-PM,3849.91,3851,3840,3847.6,734901.65
2019-01-03 12-PM,3834.39,3850.99,3827.08,3849.91,1113600.09
2019-01-03 11-AM,3836.37,3838,3823.72,3834.39,557266.79
2019-01-03 10-AM,3833.56,3843,3830.78,3836.37,339289.19
2019-01-03 09-AM,3831.18,3836.5,3815.2,3833.56,1050520.29
2019-01-03 08-AM,3846.71,3850,3826,3831.18,689987.21
2019-01-03 07-AM,3846.83,3858.51,3845.27,3846.71,427016.57
2019-01-03 06-AM,3850.06,3852.26,3841.13,3846.83,413734.17
2019-01-03 05-AM,3865.06,3867.41,3832,3850.06,1183848.71
2019-01-03 04-AM,3871.51,3881.57,3865.05,3865.06,706049.75
2019-01-03 03-AM,3865.48,3876.37,3861.46,3871.51,1312503.83
2019-01-03 02-AM,3866.29,3874.78,3860,3865.48,2928446.85
2019-01-03 01-AM,3864.53,3875,3851,3866.29,1839246.37
2019-01-03 12-AM,3890.79,3893.8,3863,3864.53,3282402.77
2019-01-02 11-PM,3894.21,3916.57,3887,3890.79,3180050.92
2019-01-02 10-PM,3884.63,3910,3877,3894.21,1770574.49
2019-01-02 09-PM,3876.63,3899,3858.43,3884.63,2684152.87
2019-01-02 08-PM,3846,3878.77,3839.48,3876.63,1881379.68
2019-01-02 07-PM,3850,3850,3820,3846,1430447.18
2019-01-02 06-PM,3850.2,3852.52,3837,3850,2016287.31
2019-01-02 05-PM,3850.42,3864.95,3836.4,3850.2,1593650.96
2019-01-02 04-PM,3816.94,3884.63,3812.03,3850.42,4269804.5
2019-01-02 03-PM,3829.79,3829.99,3810,3816.94,1645235.76
2019-01-02 02-PM,3841.89,3847.92,3817.05,3829.79,1772473.58
2019-01-02 01-PM,3814.71,3853,3812.82,3841.89,1855614.33
2019-01-02 12-PM,3808.51,3815.5,3798.46,3814.71,641184.92
2019-01-02 11-AM,3804,3830.02,3801.01,3808.51,1011077.5
2019-01-02 10-AM,3793.77,3810,3789.96,3804,802426.64
2019-01-02 09-AM,3802.06,3802.06,3789,3793.77,739504.71
2019-01-02 08-AM,3794.99,3809.99,3789.9,3802.06,767282.87
2019-01-02 07-AM,3778.02,3797.46,3778.02,3794.99,1385519.48
2019-01-02 06-AM,3800,3800.01,3770.07,3778.02,968249.14
2019-01-02 05-AM,3800.01,3801.2,3796,3800,375899.73
2019-01-02 04-AM,3801.37,3804.96,3790.29,3800.01,813196.66
2019-01-02 03-AM,3801,3809.99,3799.75,3801.37,884342.17
2019-01-02 02-AM,3793,3806,3791.95,3801,938239.05
2019-01-02 01-AM,3801.9,3806,3790.85,3793,1099445.04
2019-01-02 12-AM,3826.09,3838.3,3790.6,3801.9,2067613.91
2019-01-01 11-PM,3719.99,3841.17,3716.08,3826.09,6701933.32
2019-01-01 10-PM,3722.51,3724,3712.57,3719.99,797753.97
2019-01-01 09-PM,3724.04,3737.09,3715,3722.51,1452070.7
2019-01-01 08-PM,3699,3736,3699,3724.04,2273099.38
2019-01-01 07-PM,3664.31,3699,3664.3,3699,949877.62
2019-01-01 06-PM,3690.06,3690.06,3651.02,3664.31,2126083.03
2019-01-01 05-PM,3694.52,3702.4,3680,3690.06,2337023.27
2019-01-01 04-PM,3679.07,3695,3677.04,3694.52,657031.71
2019-01-01 03-PM,3695.89,3697.21,3671.43,3679.07,2493810.37
2019-01-01 02-PM,3718.33,3718.33,3690.01,3695.89,2424188.13
2019-01-01 01-PM,3715.67,3745,3709.85,3718.33,910437.64
2019-01-01 12-PM,3702.55,3716.05,3699,3715.67,279691.69
2019-01-01 11-AM,3707.36,3716.02,3702,3702.55,348164.12
2019-01-01 10-AM,3695.08,3707.97,3692.3,3707.36,198179.19
2019-01-01 09-AM,3713.45,3713.45,3690,3695.08,623847.33
2019-01-01 08-AM,3701.91,3725,3700.94,3713.45,644252.71
2019-01-01 07-AM,3691.35,3715,3691.35,3701.91,1530619.07
2019-01-01 06-AM,3690,3694.98,3689,3691.35,1501491.46
2019-01-01 05-AM,3681.8,3690,3681.8,3690,915666.57
2019-01-01 04-AM,3682,3700,3679.13,3681.8,1733879.61
2019-01-01 03-AM,3674,3684,3673.99,3682,1510696.01
2019-01-01 02-AM,3676.66,3679,3666.4,3674,1458464.81
2019-01-01 01-AM,3691.89,3693.67,3672.87,3676.66,2466466.55
2019-01-01 12-AM,3691.86,3701.73,3680.63,3691.89,2127799.49
2018-12-31 11-PM,3676.68,3698.34,3676.67,3691.86,2243020.13
2018-12-31 10-PM,3670.64,3680,3661.13,3676.68,2291931.23
2018-12-31 09-PM,3679.42,3681.99,3663.28,3670.64,2312396.37
2018-12-31 08-PM,3691.4,3691.4,3662.05,3679.42,2784848.12
2018-12-31 07-PM,3750,3750,3625.84,3691.4,4638027.81
2018-12-31 06-PM,3746.32,3755.76,3743.25,3750,1841202.64
2018-12-31 05-PM,3754.18,3756,3730.29,3746.32,2113848.52
2018-12-31 04-PM,3769.98,3788.23,3742.57,3754.18,2711010.47
2018-12-31 03-PM,3781.85,3797.48,3733,3769.98,3149382.6
2018-12-31 02-PM,3751.37,3790.61,3750,3781.85,2449911.92
2018-12-31 01-PM,3756.44,3763.31,3748.56,3751.37,895493.58
2018-12-31 12-PM,3743,3757.48,3736.14,3756.44,760831.39
2018-12-31 11-AM,3799.27,3799.27,3704,3743,3929733.7
2018-12-31 10-AM,3800,3802.66,3795,3799.27,371853.69
2018-12-31 09-AM,3782.54,3815,3780,3800,1054209.46
2018-12-31 08-AM,3782.03,3782.68,3772.05,3782.54,473628.91
2018-12-31 07-AM,3782.92,3788.94,3782.02,3782.03,746737.39
2018-12-31 06-AM,3780.62,3783,3778.1,3782.92,821352.55
2018-12-31 05-AM,3787.71,3787.72,3772.96,3780.62,1615453.07
2018-12-31 04-AM,3784.02,3790,3781.45,3787.71,1049801.2
2018-12-31 03-AM,3770.41,3787.49,3770.4,3784.02,1170039.75
2018-12-31 02-AM,3792.96,3793.96,3760,3770.41,1662576.69
2018-12-31 01-AM,3823,3823.59,3781,3792.96,1956205
2018-12-31 12-AM,3829,3835.4,3813.21,3823,865272.64
2018-12-30 11-PM,3820,3844.26,3810,3829,1909079.37
2018-12-30 10-PM,3820,3825,3810.02,3820,1334352.15
2018-12-30 09-PM,3815.45,3859.57,3790.91,3820,2272171.69
2018-12-30 08-PM,3804.01,3825.1,3784.28,3815.45,3130542.93
2018-12-30 07-PM,3813.61,3831.71,3760.54,3804.01,4211608.32
2018-12-30 06-PM,3818.16,3819.99,3803.66,3813.61,805634.99
2018-12-30 05-PM,3804.63,3819.99,3802.46,3818.16,1106482.42
2018-12-30 04-PM,3802.24,3808.59,3794.41,3804.63,1131323.77
2018-12-30 03-PM,3810.38,3832.96,3792.44,3802.24,1165751.89
2018-12-30 02-PM,3795.98,3811,3775.37,3810.38,541411.8
2018-12-30 01-PM,3801.14,3819.7,3789.02,3795.98,912765.35
2018-12-30 12-PM,3823.75,3863.06,3740,3801.14,1385979.96
2018-12-30 11-AM,3845,3848.93,3819.71,3823.75,521110.09
2018-12-30 10-AM,3839.53,3845,3823.87,3845,440834.31
2018-12-30 09-AM,3797.27,3858.07,3776.99,3839.53,1417489.35
2018-12-30 08-AM,3754.57,3804.18,3753.42,3797.27,925537.47
2018-12-30 07-AM,3758,3762.75,3752,3754.57,401668.34
2018-12-30 06-AM,3759.95,3766.4,3753.74,3758,435568.52
2018-12-30 05-AM,3767.59,3767.79,3749,3759.95,1152062.54
2018-12-30 04-AM,3736.16,3767.6,3735.74,3767.59,645468.73
2018-12-30 03-AM,3739.25,3741.29,3733.6,3736.16,504521.91
2018-12-30 02-AM,3736,3745,3734.66,3739.25,831968.44
2018-12-30 01-AM,3726.98,3742.3,3722.11,3736,1293086.18
2018-12-30 12-AM,3729.31,3758,3691.01,3726.98,2934081.65
2018-12-29 11-PM,3896.01,3944.33,3706,3729.31,7126415.71
2018-12-29 10-PM,3909.83,3914.04,3892.21,3896.01,1431974.62
2018-12-29 09-PM,3855.92,3931.76,3855.92,3909.83,2947687.35
2018-12-29 08-PM,3840.03,3873.71,3840.02,3855.92,2225172.1
2018-12-29 07-PM,3837.91,3841.96,3827.57,3840.03,863748.43
2018-12-29 06-PM,3843.08,3843.52,3825,3837.91,1362522.9
2018-12-29 05-PM,3835.4,3845.43,3820,3843.08,1252272.93
2018-12-29 04-PM,3869.56,3869.56,3813.13,3835.4,1742129.79
2018-12-29 03-PM,3868,3882.19,3857.08,3869.56,1365614.42
2018-12-29 02-PM,3880.44,3889.07,3852.17,3868,1262701.01
2018-12-29 01-PM,3874.51,3889.32,3867.62,3880.44,549912.31
2018-12-29 12-PM,3865.24,3888.49,3853.08,3874.51,478416.95
2018-12-29 11-AM,3852.4,3880.1,3841.63,3865.24,731651.74
2018-12-29 10-AM,3892.45,3892.45,3840.04,3852.4,988298.07
2018-12-29 09-AM,3903.72,3937.67,3870.93,3892.45,982214.09
2018-12-29 08-AM,3908.69,3908.69,3894.81,3903.72,448728.67
2018-12-29 07-AM,3890.16,3918.17,3881.83,3908.69,1211036.39
2018-12-29 06-AM,3880.2,3892.95,3875,3890.16,552256.09
2018-12-29 05-AM,3890.46,3890.46,3879.03,3880.2,1094670.91
2018-12-29 04-AM,3886.45,3894.38,3869,3890.46,1037750.57
2018-12-29 03-AM,3883.01,3894.06,3877.01,3886.45,739073.25
2018-12-29 02-AM,3896.33,3896.85,3872,3883.01,998577.13
2018-12-29 01-AM,3897.91,3909.61,3888,3896.33,1256278.95
2018-12-29 12-AM,3888.06,3919.5,3887.58,3897.91,1690761.58
2018-12-28 11-PM,3873.22,3890,3852.55,3888.06,1561479.69
2018-12-28 10-PM,3891.85,3899.71,3873.22,3873.22,2300826.12
2018-12-28 09-PM,3904.79,3925,3890,3891.85,3150868.66
2018-12-28 08-PM,3884.71,3911.86,3871.01,3904.79,2953915.99
2018-12-28 07-PM,3866.18,3971.58,3863,3884.71,8262610.38
2018-12-28 06-PM,3854.01,3869.99,3843.05,3866.18,4194519.14
2018-12-28 05-PM,3856.11,3868.4,3834.27,3854.01,3341123.17
2018-12-28 04-PM,3824.64,3899.99,3824.64,3856.11,6674962.32
2018-12-28 03-PM,3613.02,3859.4,3612.13,3824.64,11300910.12
2018-12-28 02-PM,3610.43,3614.66,3605.01,3613.02,967975.57
2018-12-28 01-PM,3612,3615,3602,3610.43,1165313.58
2018-12-28 12-PM,3638.74,3638.95,3603.79,3612,1146464.84
2018-12-28 11-AM,3615,3638.74,3614.99,3638.74,1077465.16
2018-12-28 10-AM,3622.76,3622.76,3610.34,3615,367294.62
2018-12-28 09-AM,3619.94,3633.46,3604.77,3622.76,1370423.72
2018-12-28 08-AM,3604.71,3619.94,3600.01,3619.94,441486.11
2018-12-28 07-AM,3594.62,3616,3592.33,3604.71,1348819.65
2018-12-28 06-AM,3596.92,3600.66,3576.12,3594.62,804205.69
2018-12-28 05-AM,3593.99,3603.45,3592.3,3596.92,758285.51
2018-12-28 04-AM,3597.5,3599,3591.52,3593.99,736313.54
2018-12-28 03-AM,3605,3607.99,3595,3597.5,995344.74
2018-12-28 02-AM,3594.16,3606.86,3592.18,3605,1068431.02
2018-12-28 01-AM,3607.01,3609.92,3591.02,3594.16,1117348.85
2018-12-28 12-AM,3589.89,3617.02,3586.18,3607.01,2164127.29
2018-12-27 11-PM,3589.2,3593.58,3567,3589.89,1683394.85
2018-12-27 10-PM,3586.5,3594,3575.55,3589.2,1433114.22
2018-12-27 09-PM,3578.94,3604.49,3570.3,3586.5,2498757.42
2018-12-27 08-PM,3608.29,3612,3569.01,3578.94,3620796.07
2018-12-27 07-PM,3736.52,3736.52,3588,3608.29,8403748.37
2018-12-27 06-PM,3749.3,3750.82,3727.05,3736.52,2364852.61
2018-12-27 05-PM,3749,3751.48,3740,3749.3,2034422.54
2018-12-27 04-PM,3741.31,3768.69,3741.19,3749,2767106.79
2018-12-27 03-PM,3748.03,3750.58,3723.35,3741.31,1896430.69
2018-12-27 02-PM,3755.02,3756.67,3734,3748.03,1707083.92
2018-12-27 01-PM,3747,3773.99,3742.51,3755.02,1415049.1
2018-12-27 12-PM,3745.65,3754.68,3740,3747,604805.57
2018-12-27 11-AM,3726.12,3752,3714.31,3745.65,704909.29
2018-12-27 10-AM,3745.8,3766.11,3726.12,3726.12,1434497
2018-12-27 09-AM,3730.17,3756.07,3725.93,3745.8,342974.85
2018-12-27 08-AM,3744.56,3759.99,3727.03,3730.17,817612.34
2018-12-27 07-AM,3740.88,3750.89,3727.25,3744.56,492131.62
2018-12-27 06-AM,3725.64,3745,3725.64,3740.88,561691.54
2018-12-27 05-AM,3746.98,3748.3,3700,3725.64,2663387.61
2018-12-27 04-AM,3740.01,3755.03,3740,3746.98,902222.83
2018-12-27 03-AM,3763.86,3763.86,3734,3740.01,1206899.54
2018-12-27 02-AM,3761.22,3764,3728,3763.86,2227048.48
2018-12-27 01-AM,3809.01,3841.21,3760.51,3761.22,2796304.7
2018-12-27 12-AM,3809.88,3810,3784.01,3809.01,1152390.22
2018-12-26 11-PM,3814.61,3827,3792.64,3809.88,1268066.39
2018-12-26 10-PM,3774.2,3829.91,3769.68,3814.61,1874415.88
2018-12-26 09-PM,3767.57,3780,3745,3774.2,1638538.21
2018-12-26 08-PM,3799.94,3809.05,3762.57,3767.57,1271634.56
2018-12-26 07-PM,3755,3818.34,3755,3799.94,3377496.34
2018-12-26 06-PM,3763,3763,3741.71,3755,1021399.92
2018-12-26 05-PM,3753.54,3765,3738.01,3763,1603849.06
2018-12-26 04-PM,3737.04,3768.08,3719.45,3753.54,2821115.48
2018-12-26 03-PM,3713.38,3753,3700.25,3737.04,2667353.55
2018-12-26 02-PM,3769.1,3769.1,3685.02,3713.38,3930991.81
2018-12-26 01-PM,3764.78,3784.08,3760,3769.1,738849.24
2018-12-26 12-PM,3751.07,3769.77,3743.31,3764.78,480165.04
2018-12-26 11-AM,3752.03,3759,3741.59,3751.07,309667.11
2018-12-26 10-AM,3734.09,3754.05,3725,3752.03,541369.46
2018-12-26 09-AM,3755.91,3764.68,3727.2,3734.09,514988.79
2018-12-26 08-AM,3779.99,3780,3738.43,3755.91,909032.52
2018-12-26 07-AM,3802.49,3802.49,3753.62,3779.99,1420180.97
2018-12-26 06-AM,3830.73,3837.45,3780.47,3802.49,1320325.81
2018-12-26 05-AM,3824,3837.45,3818.08,3830.73,795961.01
2018-12-26 04-AM,3837.01,3838.81,3817.11,3824,763530.84
2018-12-26 03-AM,3831.01,3842.94,3831,3837.01,988462.01
2018-12-26 02-AM,3831.01,3831.01,3831.01,3831.01,0
2018-12-26 01-AM,3773.01,3849.2,3773,3831.01,1806432.71
2018-12-26 12-AM,3780,3784.99,3757.3,3773.01,978546.08
2018-12-25 11-PM,3767.49,3781.5,3735,3780,2421213.84
2018-12-25 10-PM,3788.97,3815,3765.29,3767.49,1427183.25
2018-12-25 09-PM,3779.21,3792.82,3766.44,3788.97,1280795.67
2018-12-25 08-PM,3744.34,3814.49,3743.45,3779.21,3041083.23
2018-12-25 07-PM,3736,3756,3724.78,3744.34,1763678.32
2018-12-25 06-PM,3705,3742.48,3692.11,3736,1421617.7
2018-12-25 05-PM,3742.69,3742.69,3688.01,3705,2499168.57
2018-12-25 04-PM,3726.84,3760,3724.68,3742.69,960297.08
2018-12-25 03-PM,3746.49,3760,3676.15,3726.84,2907187.01
2018-12-25 02-PM,3757.03,3770,3725.53,3746.49,931370.5
2018-12-25 01-PM,3775.01,3788.96,3751.43,3757.03,992806.7
2018-12-25 12-PM,3763.13,3780,3738.1,3775.01,496035.47
2018-12-25 11-AM,3750.01,3780,3709,3763.13,1344158.8
2018-12-25 10-AM,3783.58,3790.64,3745,3750.01,612865.91
2018-12-25 09-AM,3750.2,3790.59,3743.02,3783.58,782926.93
2018-12-25 08-AM,3766.35,3780.71,3736.6,3750.2,768552.67
2018-12-25 07-AM,3779.48,3816.86,3766,3766.35,1026296.97
2018-12-25 06-AM,3791.66,3798.78,3760.19,3779.48,769238.74
2018-12-25 05-AM,3766.14,3799.53,3766.11,3791.66,1726353.71
2018-12-25 04-AM,3732.24,3767,3731.04,3766.14,1629939.98
2018-12-25 03-AM,3824.27,3835,3718.02,3732.24,3428470.82
2018-12-25 02-AM,3824.45,3849.99,3790.29,3824.27,2124432.52
2018-12-25 01-AM,3819,3839.95,3810,3824.45,2174270.87
2018-12-25 12-AM,4034,4045.41,3788.89,3819,8470486.91
2018-12-24 11-PM,4057.78,4065,4025,4034,1688304.62
2018-12-24 10-PM,4062.99,4075.53,4049.21,4057.78,1838858.12
2018-12-24 09-PM,4028.98,4069.67,4022.39,4062.99,2557945.24
2018-12-24 08-PM,4028.95,4046,4016.4,4028.98,1680075.65
2018-12-24 07-PM,4056.31,4057.46,3981.01,4028.95,4517444.18
2018-12-24 06-PM,4080,4089,4041.45,4056.31,3715659.99
2018-12-24 05-PM,4085.01,4099,4072.04,4080,3758293.16
2018-12-24 04-PM,4058.42,4090.85,4023.1,4085.01,5066019.81
2018-12-24 03-PM,4205,4239.37,4055,4058.42,7094514.48
2018-12-24 02-PM,4151.28,4219.63,4132,4205,3527332.24
2018-12-24 01-PM,4119.44,4159.79,4119.44,4151.28,1565131.4
2018-12-24 12-PM,4136.37,4137.5,4115,4119.44,1209479.4
2018-12-24 11-AM,4125.87,4147.44,4120.05,4136.37,842462.19
2018-12-24 10-AM,4198.6,4203.78,4105,4125.87,2661731.72
2018-12-24 09-AM,4197.76,4213.12,4179.34,4198.6,1789585.04
2018-12-24 08-AM,4190.3,4213.96,4187.2,4197.76,2805673.56
2018-12-24 07-AM,4189.26,4206.32,4184,4190.3,1066766.02
2018-12-24 06-AM,4211.01,4228.89,4163,4189.26,3241721.6
2018-12-24 05-AM,4170.8,4236.32,4170.79,4211.01,3946772.08
2018-12-24 04-AM,4175.85,4175.85,4159.71,4170.8,1458906.18
2018-12-24 03-AM,4167.87,4188.45,4160.28,4175.85,2168480.55
2018-12-24 02-AM,4185.01,4188.81,4157.28,4167.87,2715768.97
2018-12-24 01-AM,4182.82,4203.91,4151,4185.01,4955191.52
2018-12-24 12-AM,3944.93,4215,3944.92,4182.82,10217093.41
2018-12-23 11-PM,3949.98,3954.6,3928.14,3944.93,1280579.31
2018-12-23 10-PM,3951.27,3951.27,3904.87,3949.98,2149963.88
2018-12-23 09-PM,3960.01,3974,3945.08,3951.27,1000100.4
2018-12-23 08-PM,3957.75,3960.01,3930,3960.01,1863567.87
2018-12-23 07-PM,3981.98,3982,3950,3957.75,1049236.95
2018-12-23 06-PM,3961.97,3995.33,3951.01,3981.98,1428257.67
2018-12-23 05-PM,3959.39,3967.24,3936.13,3961.97,1300652.14
2018-12-23 04-PM,3929.64,3970,3914.86,3959.39,3052823.34
2018-12-23 03-PM,3970,3970,3910.98,3929.64,2118895.49
2018-12-23 02-PM,4013.96,4014.12,3969.99,3970,1131559.98
2018-12-23 01-PM,4007.99,4024,4005.3,4013.96,540371.85
2018-12-23 12-PM,4016.14,4032,4000,4007.99,1019556.21
2018-12-23 11-AM,4033.18,4035,4010.49,4016.14,564408.13
2018-12-23 10-AM,3990,4050,3972.43,4033.18,1182531.55
2018-12-23 09-AM,3983.15,4000,3978.48,3990,541711.89
2018-12-23 08-AM,3975.5,3990,3973.03,3983.15,802430.96
2018-12-23 07-AM,3994.91,3994.91,3955,3975.5,1120097.26
2018-12-23 06-AM,4004.89,4010,3991.4,3994.91,763567.56
2018-12-23 05-AM,3997,4017.49,3982,4004.89,1308624.64
2018-12-23 04-AM,4010.01,4023.86,3992.44,3997,1735906.65
2018-12-23 03-AM,3979.88,4035.32,3973,4010.01,2982246.42
2018-12-23 02-AM,3990,3996.41,3963.3,3979.88,1179709.55
2018-12-23 01-AM,3990.95,4022.37,3972.5,3990,4770791.43
2018-12-23 12-AM,3980.46,4003.98,3960.01,3990.95,3930328.46
2018-12-22 11-PM,3865.01,4005,3865,3980.46,7472198.26
2018-12-22 10-PM,3884,3884,3846.81,3865.01,1722231.83
2018-12-22 09-PM,3890,3910,3882.59,3884,1571123.76
2018-12-22 08-PM,3890.71,3918.78,3880,3890,1686108.92
2018-12-22 07-PM,3860.13,3900.04,3852.02,3890.71,1919239.41
2018-12-22 06-PM,3850.3,3880.59,3845.48,3860.13,1008740.9
2018-12-22 05-PM,3850.01,3854.96,3831,3850.3,1317916.52
2018-12-22 04-PM,3834.81,3884.9,3809.18,3850.01,2843084.06
2018-12-22 03-PM,3832.97,3845,3816.07,3834.81,1175205.56
2018-12-22 02-PM,3830.11,3835,3793,3832.97,1033604.47
2018-12-22 01-PM,3832.16,3850.2,3822,3830.11,919012.01
2018-12-22 12-PM,3878.44,3892.41,3818.99,3832.16,1584545.36
2018-12-22 11-AM,3903.99,3904.98,3868,3878.44,686943.48
2018-12-22 10-AM,3925.79,3926.48,3893.6,3903.99,967464.72
2018-12-22 09-AM,3837.67,3927.76,3837.66,3925.79,1970130.7
2018-12-22 08-AM,3840.01,3855.98,3826.17,3837.67,573824.44
2018-12-22 07-AM,3829.27,3847.95,3819.66,3840.01,907306.15
2018-12-22 06-AM,3821.01,3841,3820.5,3829.27,681499.31
2018-12-22 05-AM,3805.92,3823.15,3790.16,3821.01,1091955.62
2018-12-22 04-AM,3823.43,3834.26,3790.77,3805.92,1338587.13
2018-12-22 03-AM,3842.5,3842.5,3821.5,3823.43,723834.15
2018-12-22 02-AM,3824.01,3842.83,3808.01,3842.5,1234660.75
2018-12-22 01-AM,3838.71,3838.71,3808.01,3824.01,1628786.76
2018-12-22 12-AM,3839.06,3862,3828.47,3838.71,1267613.78
2018-12-21 11-PM,3825.51,3855,3807.5,3839.06,1613467.67
2018-12-21 10-PM,3848.12,3861.13,3814.4,3825.51,2383780.6
2018-12-21 09-PM,3794,3866,3780.67,3848.12,3251098.12
2018-12-21 08-PM,3816.07,3833.93,3775,3794,5238105.97
2018-12-21 07-PM,3938.16,3955,3795.64,3816.07,5930901.51
2018-12-21 06-PM,3943.5,3950,3899.38,3938.16,4731143
2018-12-21 05-PM,3937.42,3988.59,3927.91,3943.5,4218422.39
2018-12-21 04-PM,3970.01,4000,3922.07,3937.42,5502318.85
2018-12-21 03-PM,4029.31,4033.04,3958.69,3970.01,3226212.65
2018-12-21 02-PM,4038.49,4063.01,4006.66,4029.31,4506541.08
2018-12-21 01-PM,4036.13,4076.88,4015.01,4038.49,2302537.67
2018-12-21 12-PM,4019.97,4098.54,3976.88,4036.13,2884597
2018-12-21 11-AM,4011.5,4040.25,3991.38,4019.97,1732495.38
2018-12-21 10-AM,3979.33,4021.21,3955.57,4011.5,1284437.8
2018-12-21 09-AM,4038.01,4039.91,3965.02,3979.33,2447087.4
2018-12-21 08-AM,4013,4070,4011.12,4038.01,2663395.83
2018-12-21 07-AM,4000.01,4013,3961.39,4013,1750293.52
2018-12-21 06-AM,3942.07,4022.13,3938.66,4000.01,2185828.12
2018-12-21 05-AM,4020.39,4028.95,3896.09,3942.07,4766505.88
2018-12-21 04-AM,4046.9,4050,4002.97,4020.39,1778805.99
2018-12-21 03-AM,4039.92,4050,3980.07,4046.9,3642553.33
2018-12-21 02-AM,4132,4154,4001,4039.92,7922897.69
2018-12-21 01-AM,4059.41,4162.27,4028.03,4132,7318411.01
2018-12-21 12-AM,4075.34,4075.34,4017.65,4059.41,3672850.85
2018-12-20 11-PM,4072.19,4093.5,4047.16,4075.34,3715936.61
2018-12-20 10-PM,3998.04,4085,3995.62,4072.19,3921607.33
2018-12-20 09-PM,3895.01,3999,3890.19,3998.04,3653325.74
2018-12-20 08-PM,4046.41,4052.83,3883.15,3895.01,8448476.53
2018-12-20 07-PM,4052.06,4060,4031.44,4046.41,3785306.18
2018-12-20 06-PM,4064.98,4079.9,4025,4052.06,4214290.34
2018-12-20 05-PM,4136.99,4175,4040,4064.98,9057577.12
2018-12-20 04-PM,4019.96,4160,4002.38,4136.99,11774523.95
2018-12-20 03-PM,4023.22,4073.44,3982.67,4019.96,7220324.46
2018-12-20 02-PM,4017.98,4037.67,3982.5,4023.22,3963810.87
2018-12-20 01-PM,4075.95,4111.19,3973.11,4017.98,7656373.1
2018-12-20 12-PM,4018,4089.98,4018,4075.95,3842939.3
2018-12-20 11-AM,4048.9,4116.52,4005.92,4018,3750275.69
2018-12-20 10-AM,4070.51,4112.7,4018.19,4048.9,5309462.56
